date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:16:46	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:34%20GMT	https://hagiangopentour.com/du-lich-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-ha-giang.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:47	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:35%20GMT	https://hagiangopentour.com/tour-moc-chau.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-moc-chau.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:48	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:36%20GMT	https://hagiangopentour.com/tour-sapa.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-sapa.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:49	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:37%20GMT	https://hagiangopentour.com/tour-ninh-binh.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ninh-binh.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:50	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:38%20GMT	https://hagiangopentour.com/tour-ha-long.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-long.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:51	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:39%20GMT	https://hagiangopentour.com/tour-ha-giang-ninh-binh.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-ninh-binhb6f4.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:52	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:40%20GMT	https://hagiangopentour.com/tour-ha-giang-ninh-binh.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-ninh-binhd055.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:53	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:41%20GMT	https://hagiangopentour.com/tour-ha-giang-ninh-binh-bai-dinh-trang-an-ha-noi-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-ninh-binh-bai-dinh-trang-an-ha-noi-5-ngay-4-dem.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:54	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:42%20GMT	https://hagiangopentour.com/tour-ha-giang-ninh-binh-bai-dinh-trang-an-ha-noi-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-ninh-binh-bai-dinh-trang-an-ha-noi-5-ngay-4-dem.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:55	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:43%20GMT	https://hagiangopentour.com/tour-ha-giang-ninh-binh.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-ninh-binhb6f4.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:56	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:44%20GMT	https://hagiangopentour.com/tour-ha-giang-ninh-binh.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-ninh-binhd055.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:57	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:45%20GMT	https://hagiangopentour.com/chinh-sach-bao-mat.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/chinh-sach-bao-mat.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:58	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:46%20GMT	https://hagiangopentour.com/hinh-thuc-thanh-toan.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/hinh-thuc-thanh-toan.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:16:59	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:47%20GMT	https://hagiangopentour.com/chinh-sach-dat-huy-ve.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/chinh-sach-dat-huy-ve.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:17:00	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:48%20GMT	https://hagiangopentour.com/kinh-nghiem-du-lich.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/kinh-nghiem-du-lich.html	(from https://hagiangopentour.com/tour-ha-giang-ninh-binh.html)
10:17:01	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:49%20GMT	https://hagiangopentour.com/du-lich-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-ha-giang.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:02	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:50%20GMT	https://hagiangopentour.com/tour-moc-chau.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-moc-chau.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:03	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:51%20GMT	https://hagiangopentour.com/tour-sapa.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-sapa.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:04	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:52%20GMT	https://hagiangopentour.com/tour-ninh-binh.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ninh-binh.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:05	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:53%20GMT	https://hagiangopentour.com/tour-ha-long.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-long.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:06	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:54%20GMT	https://hagiangopentour.com/tour-ha-giang-ha-long.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-ha-longb6f4.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:07	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:55%20GMT	https://hagiangopentour.com/tour-ha-giang-ha-long.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-ha-longd055.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:08	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:56%20GMT	https://hagiangopentour.com/tour-ha-noi-ha-giang-ha-long-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-ha-giang-ha-long-5-ngay-4-dem.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:09	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:57%20GMT	https://hagiangopentour.com/tour-ha-noi-ha-giang-ha-long-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-ha-giang-ha-long-5-ngay-4-dem.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:10	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:58%20GMT	https://hagiangopentour.com/tour-ha-giang-ha-long.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-ha-longb6f4.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:11	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:13:59%20GMT	https://hagiangopentour.com/tour-ha-giang-ha-long.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-giang-ha-longd055.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:12	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:00%20GMT	https://hagiangopentour.com/chinh-sach-bao-mat.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/chinh-sach-bao-mat.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:13	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:01%20GMT	https://hagiangopentour.com/hinh-thuc-thanh-toan.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/hinh-thuc-thanh-toan.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:14	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:02%20GMT	https://hagiangopentour.com/chinh-sach-dat-huy-ve.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/chinh-sach-dat-huy-ve.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:15	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:03%20GMT	https://hagiangopentour.com/kinh-nghiem-du-lich.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/kinh-nghiem-du-lich.html	(from https://hagiangopentour.com/tour-ha-giang-ha-long.html)
10:17:16	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:04%20GMT	https://hagiangopentour.com/du-lich-ha-giang.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-ha-giang.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:17	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:05%20GMT	https://hagiangopentour.com/tour-moc-chau.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-moc-chau.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:18	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:06%20GMT	https://hagiangopentour.com/tour-sapa.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-sapa.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:19	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:07%20GMT	https://hagiangopentour.com/tour-ninh-binh.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ninh-binh.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:20	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:08%20GMT	https://hagiangopentour.com/tour-ha-long.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-long.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:21	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:09%20GMT	https://hagiangopentour.com/tour-du-lich-mien-bac.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-mien-bac.1dfb6f4.delayed	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:22	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:10%20GMT	https://hagiangopentour.com/tour-du-lich-mien-bac.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-mien-bacd055.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:23	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:11%20GMT	https://hagiangopentour.com/tour-du-lich-mien-bac/trang-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-mien-bac/trang-2.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:24	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:12%20GMT	https://hagiangopentour.com/tour-du-lich-mien-bac/trang-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-mien-bac/trang-2.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:25	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:13%20GMT	https://hagiangopentour.com/tour-du-ngoan-ninh-binh-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-ngoan-ninh-binh-2-ngay-1-dem.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:26	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:14%20GMT	https://hagiangopentour.com/tour-du-ngoan-ninh-binh-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-ngoan-ninh-binh-2-ngay-1-dem.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:27	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:15%20GMT	https://hagiangopentour.com/tour-du-lich-ha-long-2-ngay-1-dem-ngu-tau.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-ha-long-2-ngay-1-dem-ngu-tau.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:28	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:16%20GMT	https://hagiangopentour.com/tour-du-lich-ha-long-2-ngay-1-dem-ngu-tau.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-du-lich-ha-long-2-ngay-1-dem-ngu-tau.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:29	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:17%20GMT	https://hagiangopentour.com/ha-noi-city-full-day.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-noi-city-full-day.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:30	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:18%20GMT	https://hagiangopentour.com/ha-noi-city-full-day.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-noi-city-full-day.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:31	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:19%20GMT	https://hagiangopentour.com/tour-hoa-lu-tam-coc-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-hoa-lu-tam-coc-01-ngay.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:32	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:20%20GMT	https://hagiangopentour.com/tour-hoa-lu-tam-coc-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-hoa-lu-tam-coc-01-ngay.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:33	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:21%20GMT	https://hagiangopentour.com/tour-ha-noi-hoa-lu-trang-an-hang-mua-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-hoa-lu-trang-an-hang-mua-01-ngay.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:34	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:22%20GMT	https://hagiangopentour.com/tour-ha-noi-hoa-lu-trang-an-hang-mua-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-hoa-lu-trang-an-hang-mua-01-ngay.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:35	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:23%20GMT	https://hagiangopentour.com/tour-ha-noi-bai-dinh-trang-an-hang-mua-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-bai-dinh-trang-an-hang-mua-01-ngay.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:36	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:24%20GMT	https://hagiangopentour.com/tour-ha-noi-bai-dinh-trang-an-hang-mua-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-bai-dinh-trang-an-hang-mua-01-ngay.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:37	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:25%20GMT	https://hagiangopentour.com/ha-noi-sapa-ha-long-ninh-binh-5-ngay-5-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-noi-sapa-ha-long-ninh-binh-5-ngay-5-dem.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:38	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:26%20GMT	https://hagiangopentour.com/ha-noi-sapa-ha-long-ninh-binh-5-ngay-5-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/ha-noi-sapa-ha-long-ninh-binh-5-ngay-5-dem.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:39	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:27%20GMT	https://hagiangopentour.com/tour-ha-noi-hoa-lu-tam-coc-hang-mua-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-hoa-lu-tam-coc-hang-mua-01-ngay.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:40	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:28%20GMT	https://hagiangopentour.com/tour-ha-noi-hoa-lu-tam-coc-hang-mua-01-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-hoa-lu-tam-coc-hang-mua-01-ngay.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:41	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:29%20GMT	https://hagiangopentour.com/tour-ha-long-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-long-2-ngay-1-dem.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:42	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:30%20GMT	https://hagiangopentour.com/tour-ha-long-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-long-2-ngay-1-dem.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:43	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:31%20GMT	https://hagiangopentour.com/du-lich-ha-long-1-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-ha-long-1-ngay.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:44	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:32%20GMT	https://hagiangopentour.com/du-lich-ha-long-1-ngay.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-ha-long-1-ngay.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:45	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:33%20GMT	https://hagiangopentour.com/tour-sapa-fansipan-3-ngay-2-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-sapa-fansipan-3-ngay-2-dem.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:46	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:34%20GMT	https://hagiangopentour.com/tour-sapa-fansipan-3-ngay-2-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-sapa-fansipan-3-ngay-2-dem.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:47	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:35%20GMT	https://hagiangopentour.com/du-lich-sapa-fansipan-2-ngay-3-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-sapa-fansipan-2-ngay-3-dem.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:48	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:36%20GMT	https://hagiangopentour.com/du-lich-sapa-fansipan-2-ngay-3-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-sapa-fansipan-2-ngay-3-dem.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
10:17:49	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:14:37%20GMT	https://hagiangopentour.com/tour-sapa-fansipan-2-ngay-1-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-sapa-fansipan-2-ngay-1-dem.html	(from https://hagiangopentour.com/tour-du-lich-mien-bac.html)
